block,n_tx,gas_used,mode,cores,repeat,elapsed_ms,tps,occ_aborts,abort_rate,wait_admissions,speculate_executions,region_promotions,cascade_validations_scheduled,independent_txs_skipped_by_fence,bayes_wait_decisions,bayes_speculate_decisions,bayes_conflict_updates,bayes_success_updates,wave_promotions,mean_wait_posterior,bind_hits,wait_hard_count,spec_read_count,selective_invalidate_count,tx_full_retry,region_validate_fail,soft_edge_revokes,selective_fallback_full,partial_retry_count,partial_retry_fallback_full,ok,error
14383540,722,30059751,pcc,4,2,7.3462060000000005,98282.02476216975,12,0.01662049861495845,502,133,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,pcc,8,0,6.52972,110571.35681162438,31,0.04293628808864266,588,145,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,pcc,8,1,6.413310999999999,112578.35461277334,25,0.03462603878116344,579,140,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,pcc,8,2,6.196033,116526.17085803126,31,0.04293628808864266,593,144,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,specfence,1,0,27.533613,26222.493938590625,0,0,0,179,55,0,0,1088,4893,55,3703,55,0.3076923076923154,0,600,3093,0,0,0,0,0,0,0,true,
14383540,722,30059751,specfence,1,1,26.847993,26892.140503761304,0,0,0,179,55,0,0,1088,4893,55,3703,55,0.3076923076923154,0,600,3093,0,0,0,0,0,0,0,true,
14383540,722,30059751,specfence,1,2,27.154054000000002,26589.03160463627,0,0,0,179,55,0,0,1088,4893,55,3703,55,0.3076923076923154,0,600,3093,0,0,0,0,0,0,0,true,
14383540,722,30059751,specfence,2,0,20.655229000000002,34954.829113731925,5,0.006925207756232687,445,180,57,532,1978,1542,5334,63,10607,57,0.3084539487749698,1,650,3097,25,0,6,0,0,5,0,true,
14383540,722,30059751,specfence,2,1,19.889244,36301.02783192765,5,0.006925207756232687,446,182,55,0,2841,1546,5403,60,11247,55,0.3103147518336714,1,728,3084,43,0,5,0,0,5,0,true,
14383540,722,30059751,specfence,2,2,19.502365,37021.15102450395,6,0.008310249307479225,418,180,57,532,2648,1516,5323,64,8949,57,0.30882412636254947,2,658,3097,29,0,7,0,0,6,0,true,
14383540,722,30059751,specfence,4,0,15.904154,45396.9447227435,14,0.019390581717451522,492,185,59,2506,5160,1634,5647,73,18141,59,0.3172803635953079,17,967,3058,104,0,18,4,0,14,0,true,
14383540,722,30059751,specfence,4,1,16.516656,43713.44901776727,13,0.018005540166204988,509,183,57,2301,5071,1652,5671,73,20161,57,0.31647883424580997,14,963,3076,101,0,17,0,0,14,0,true,
14383540,722,30059751,specfence,4,2,15.805766999999998,45679.52950337684,13,0.018005540166204988,477,186,57,2837,4279,1617,5626,74,21551,57,0.31722799463987783,8,949,3082,99,0,17,0,0,13,0,true,
14383540,722,30059751,specfence,8,0,16.153717,44695.5954471655,26,0.036011080332409975,552,190,59,4317,8466,1708,6216,92,22637,59,0.3281494066696697,25,1289,3251,177,0,33,0,0,26,0,true,
14383540,722,30059751,specfence,8,1,15.287749999999999,47227.35523540089,20,0.027700831024930747,550,190,61,4382,6848,1684,6137,90,24910,61,0.32201649977310065,16,1219,3240,146,0,36,1,0,20,0,true,
14383540,722,30059751,specfence,8,2,16.345109,44172.235253983315,26,0.036011080332409975,534,192,58,3440,9774,1684,6051,84,29289,58,0.32367645852774407,24,1249,3117,163,0,28,2,0,26,0,true,
15199017,866,30028395,sequential,1,0,10.177635,85088.52989913667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,sequential,1,1,8.938873,96880.22192506818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,sequential,1,2,7.623531,113595.65534658414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,1,0,10.625512,81501.95491756068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,1,1,12.017431,72061.99062012504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,1,2,10.928874,79239.63621503917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,0,9.190914999999999,94223.4804695724,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,1,6.574694,131717.15672242694,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,2,7.1215150000000005,121603.3386154491,3,0.003464203233256351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,0,6.040871,143356.81063210918,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,1,6.100719,141950.48157438493,5,0.005773672055427252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,2,5.701778,151882.44789607733,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,0,4.878658,177507.83104698054,15,0.017321016166281754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,1,4.142745,209040.14125899615,11,0.012702078521939953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,2,3.697869,234188.93422130423,10,0.011547344110854504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,1,0,13.809482999999998,62710.53014801496,0,0,0,124,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,1,1,13.593259,63708.04823184786,0,0,0,124,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,1,2,10.904833,79414.32940788732,0,0,0,124,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,2,0,7.948169999999999,108955.89802432511,2,0.0023094688221709007,304,126,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,2,1,7.65565,113119.06892295233,1,0.0011547344110854503,293,125,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,2,2,8.402081,103069.70380314115,1,0.0011547344110854503,280,125,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,4,0,5.987508,144634.4622838082,3,0.003464203233256351,560,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,4,1,6.106123,141824.85351179464,3,0.003464203233256351,566,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,4,2,5.894661,146912.6044737772,3,0.003464203233256351,573,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,8,0,6.870355,126048.7995161822,8,0.009237875288683603,653,130,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,8,1,5.829314,148559.50460036978,7,0.008083140877598153,540,130,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,pcc,8,2,6.432782,134622.93607959978,9,0.010392609699769052,659,131,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,specfence,1,0,23.881486,36262.40008682877,0,0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,0,0,true,
15199017,866,30028395,specfence,1,1,25.375845,34126.942373741644,0,0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,0,0,true,
15199017,866,30028395,specfence,1,2,25.339002,34176.563070637116,0,0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,0,0,true,
15199017,866,30028395,specfence,2,0,18.305342,47308.59439829095,2,0.0023094688221709007,301,175,40,762,761,1686,5559,43,6030,40,0.30775096789332557,3,776,3097,13,0,3,0,0,2,0,true,
15199017,866,30028395,specfence,2,1,16.117151,53731.58072416149,1,0.0011547344110854503,320,176,40,0,761,1702,5523,42,6762,40,0.3076923076923161,1,726,3097,4,0,2,0,0,1,0,true,
15199017,866,30028395,specfence,2,2,17.043923999999997,50809.89565548403,1,0.0011547344110854503,330,173,40,0,761,1720,5523,42,6691,40,0.30769230769231554,1,729,3097,4,0,2,0,0,1,0,true,
15199017,866,30028395,specfence,4,0,13.916431,62228.598697467765,4,0.004618937644341801,568,177,41,762,2446,1953,5859,46,15815,41,0.3077429482959454,2,795,3103,21,0,6,1,0,4,0,true,
15199017,866,30028395,specfence,4,1,13.614021000000001,63610.890566424125,6,0.006928406466512702,592,176,41,762,3953,1984,5896,48,15979,41,0.30774215703651286,2,821,3102,27,0,8,1,0,6,0,true,
15199017,866,30028395,specfence,4,2,13.956692,62049.08727655522,6,0.006928406466512702,576,173,41,762,3913,1973,5862,48,15803,41,0.3421046768740601,2,802,3103,25,0,8,1,0,6,0,true,
15199017,866,30028395,specfence,8,0,14.032859,61712.29968176834,8,0.009237875288683603,626,177,45,762,5523,2018,5994,49,26856,45,0.31955259804615566,2,846,3132,42,0,10,5,0,8,0,true,
15199017,866,30028395,specfence,8,1,13.245398,65381.19881335389,6,0.006928406466512702,620,173,41,1589,3197,2017,5988,47,24994,41,0.30779037521724706,3,854,3128,31,0,7,1,0,6,0,true,
15199017,866,30028395,specfence,8,2,13.361032,64815.35258653673,7,0.008083140877598153,620,174,41,1589,3912,2015,5997,49,26636,41,0.31957025604668265,2,853,3132,33,0,9,1,0,7,0,true,
14029313,724,30074554,sequential,1,0,7.921539999999999,91396.36989777241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,sequential,1,1,6.848296,105719.72940421967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,sequential,1,2,10.14176,71388.00366011422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,1,0,9.383818,77154.09655217097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,1,1,10.823689,66890.31807916876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,1,2,9.504164000000001,76177.13667398837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,0,6.864049,105477.1025090293,4,0.0055248618784530384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,1,6.207843,116626.66082244669,3,0.004143646408839779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,2,6.117914000000001,118340.99008256735,3,0.004143646408839779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,0,4.2222930000000005,171470.80981826698,11,0.015193370165745856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,1,4.168154,173697.99676307544,10,0.013812154696132596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,2,3.7853700000000003,191262.6770962944,7,0.009668508287292817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,0,3.290135,220051.76079400998,18,0.024861878453038673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,1,3.30165,219284.29724531673,20,0.027624309392265192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,2,2.815839,257116.97295193368,20,0.027624309392265192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,1,0,10.412256,69533.44212819969,0,0,0,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,1,1,10.183393,71096.14644156421,0,0,0,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,1,2,10.069243,71902.1280944357,0,0,0,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,2,0,6.84679,105742.98320818953,0,0,141,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,2,1,6.54714,110582.63608231992,0,0,148,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,2,2,6.539466,110712.40373449452,0,0,155,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,4,0,4.701515,153992.91504972335,0,0,306,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,4,1,4.528483,159876.93892193038,0,0,301,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,4,2,4.3929540000000005,164809.37428436536,0,0,311,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,8,0,4.402039,164469.23800538795,1,0.0013812154696132596,355,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,8,1,3.8308809999999998,188990.469816212,1,0.0013812154696132596,435,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,pcc,8,2,3.839387,188571.76939964635,1,0.0013812154696132596,433,159,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,specfence,1,0,21.626040999999997,33478.15719021341,0,0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,0,0,true,
14029313,724,30074554,specfence,1,1,20.65562,35050.993385819456,0,0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,0,0,true,
14029313,724,30074554,specfence,1,2,24.82273,29166.816059313376,0,0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,0,0,true,
14029313,724,30074554,specfence,2,0,15.240331,47505.529899580266,2,0.0027624309392265192,72,427,55,0,728,678,5326,57,5225,55,0.30769230769231215,0,371,2919,11,0,2,0,0,2,0,true,
14029313,724,30074554,specfence,2,1,15.330267999999998,47226.832564179575,1,0.0013812154696132596,85,425,55,0,643,694,5328,56,5202,55,0.3076923076923124,0,364,2919,9,0,1,0,0,1,0,true,
14029313,724,30074554,specfence,2,2,14.993944,48286.161399562385,1,0.0013812154696132596,78,428,55,0,643,679,5326,56,5135,55,0.3076923076923122,0,362,2920,9,0,1,0,0,1,0,true,
14029313,724,30074554,specfence,4,0,11.854405,61074.34325046259,6,0.008287292817679558,220,430,55,0,1956,826,5540,61,8866,55,0.3076923076923137,0,404,2945,19,0,6,0,0,6,0,true,
14029313,724,30074554,specfence,4,1,12.106871,59800.75281218409,5,0.006906077348066298,221,426,55,0,1313,838,5522,60,8819,55,0.3076923076923138,0,399,2939,17,0,5,0,0,5,0,true,
14029313,724,30074554,specfence,4,2,12.071484,59976.055967932356,6,0.008287292817679558,231,428,55,74,1878,848,5532,61,9116,55,0.3076923076923139,0,407,2930,19,0,6,0,0,6,0,true,
14029313,724,30074554,specfence,8,0,10.801468,67027.92620410485,18,0.024861878453038673,277,439,58,806,3356,872,5849,76,17977,58,0.3079191450751148,0,565,2992,50,0,20,2,0,18,0,true,
14029313,724,30074554,specfence,8,1,10.395081000000001,69648.32693463379,14,0.019337016574585635,271,430,55,914,2935,894,5742,69,17263,55,0.30780293531972047,3,518,2966,40,0,14,0,0,14,0,true,
14029313,724,30074554,specfence,8,2,10.450109000000001,69281.57400080707,14,0.019337016574585635,279,429,57,949,4627,904,5747,70,18007,57,0.307911115433246,1,509,2983,42,0,15,2,0,14,0,true,
19434587,390,28904241,sequential,1,0,21.224080999999998,18375.353919917663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,sequential,1,1,19.492409,20007.78867301625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,sequential,1,2,19.131111999999998,20385.641984637383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,1,0,24.648463,15822.487592836926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,1,1,22.403996,17407.608892627904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,1,2,24.061023000000002,16208.78713261693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,0,15.284013000000002,25516.858694113907,49,0.12564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,1,16.223839,24038.700088185047,47,0.12051282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,2,17.143217,22749.522449607914,47,0.12051282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,0,12.313917,31671.481950056994,114,0.2923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,1,13.417388,29066.760236791244,111,0.2846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,2,10.853441,35933.3044699833,100,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,0,11.692381,33355.05403048361,211,0.541025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,1,12.708931,30687.081391818087,158,0.40512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,2,9.910870000000001,39350.73308397749,149,0.382051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,1,0,26.802908,14550.659950778476,0,0,0,178,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,1,1,24.02883,16230.503108141345,0,0,0,178,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,1,2,24.171587000000002,16134.646020552973,0,0,0,178,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,2,0,17.321571000000002,22515.278781583955,20,0.05128205128205128,110,187,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,2,1,17.185757,22693.21043000899,23,0.05897435897435897,110,188,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,2,2,14.143886,27573.751654955366,13,0.03333333333333333,90,188,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,4,0,12.267856,31790.395974651154,74,0.18974358974358974,258,217,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,4,1,13.809002000000001,28242.446485270983,75,0.19230769230769232,239,217,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,4,2,11.463479,34021.08557096846,78,0.2,262,218,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,8,0,13.711844000000001,28442.563961491975,104,0.26666666666666666,350,242,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,8,1,12.795913,30478.48168395643,96,0.24615384615384617,347,240,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,pcc,8,2,13.080821,29814.642368395685,98,0.2512820512820513,318,235,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,specfence,1,0,38.760914,10061.682240000842,0,0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,0,0,true,
19434587,390,28904241,specfence,1,1,39.288354999999996,9926.60547890081,0,0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,0,0,true,
19434587,390,28904241,specfence,1,2,39.602247,9847.926053286825,0,0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,0,0,true,
19434587,390,28904241,specfence,2,0,33.399241,11676.912059169248,49,0.12564102564102564,60,402,79,3839,8287,190,6417,142,8079,79,0.46919396709365,32,1072,4037,180,0,63,0,0,49,0,true,
19434587,390,28904241,specfence,2,1,28.995601999999998,13450.315672011226,29,0.07435897435897436,34,383,81,1135,6369,181,6121,122,7640,81,0.4630001379498837,29,907,3976,141,0,42,0,0,30,0,true,
19434587,390,28904241,specfence,2,2,29.338816,13292.969968522248,39,0.1,49,396,81,2814,7468,188,6184,136,7413,81,0.4806158925588425,26,949,3971,156,0,55,0,0,39,0,true,
19434587,390,28904241,specfence,4,0,27.952917,13952.032269118818,100,0.2564102564102564,224,448,83,11877,11507,274,8709,235,10270,83,0.5648597894790335,89,2477,4732,413,0,153,0,0,100,0,true,
19434587,390,28904241,specfence,4,1,27.373232,14247.49550948167,100,0.2564102564102564,240,447,83,9711,13048,252,8916,217,10470,83,0.5774774445704163,85,2375,4991,394,0,134,0,0,100,0,true,
19434587,390,28904241,specfence,4,2,27.914264000000003,13971.351707499793,108,0.27692307692307694,236,453,85,11852,12478,278,8969,244,10867,85,0.582095195188805,78,2420,5012,430,0,159,0,0,108,0,true,
19434587,390,28904241,specfence,8,0,32.283747,12080.382119213113,149,0.382051282051282,421,491,86,21813,12510,319,11321,280,24258,86,0.5949358379120234,137,3429,6043,584,0,198,2,0,149,0,true,
19434587,390,28904241,specfence,8,1,30.652006,12723.473954689947,162,0.4153846153846154,418,509,86,22455,15135,302,11646,310,29940,86,0.5995440616492971,125,3923,5854,655,0,227,0,0,162,0,true,
19434587,390,28904241,specfence,8,2,30.022886,12990.09029311839,136,0.3487179487179487,438,481,83,18843,13232,324,11473,271,28862,83,0.6103706417244276,114,3214,6460,555,0,192,0,0,136,0,true,
