block,n_tx,gas_used,mode,cores,repeat,elapsed_ms,tps,occ_aborts,abort_rate,wait_admissions,speculate_executions,region_promotions,cascade_validations_scheduled,independent_txs_skipped_by_fence,bayes_wait_decisions,bayes_speculate_decisions,bayes_conflict_updates,bayes_success_updates,wave_promotions,mean_wait_posterior,bind_hits,wait_hard_count,spec_read_count,selective_invalidate_count,tx_full_retry,region_validate_fail,soft_edge_revokes,selective_fallback_full,partial_retry_count,partial_retry_fallback_full,cost_chose_wait,cost_chose_spec,cost_chose_bind,mean_p_at_wait,mean_p_at_spec,evm_entries,resume_count,rebind_only,rewind_to_cp,full_restart,tx_head_reexec,absolute_jump_applied,absolute_jump_fallback,prior_bind_hits,prior_bind_miss,journal_ff_entries,journal_ff_hits,prefix_opcodes_skipped,ready_steal_on_wait,lean_mode_txs,full_mode_txs,engagement_switches,inspector_steps,inspector_steps_resume,ok,error
14383540,722,30059751,pcc,8,0,6.8477190000000006,105436.56946203545,34,0.04709141274238227,576,146,31,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,791,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14383540,722,30059751,sequential,1,0,11.147025,64770.64508243231,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14383540,722,30059751,specfence,1,0,165.057923,4374.222011747961,0,0.0,0,179,55,0,0,1088,1800,55,3703,55,0.3076923076923154,660,0,3033,0,0,0,0,0,0,0,0,3033,660,0.3076923076923154,0.10545906450951123,722,0,0,0,0,0,0,0,660,0,0,0,0,0,0,722,0,587602,0,True,
14383540,722,30059751,specfence,2,0,99.036425,7290.24699750622,5,0.006925207756232687,251,182,56,636,2073,1341,2003,63,5661,56,0.30904558002861293,666,102,3036,40,0,7,0,0,5,0,0,3037,665,0.30904558002861293,0.10675772347894795,723,5,0,5,0,0,0,5,666,7,14,14,1612,1,0,728,0,611578,23976,True,
14383540,722,30059751,specfence,4,0,62.188654,11609.834810060369,12,0.01662049861495845,462,189,55,2926,4007,1548,2247,68,12310,55,0.311446604292998,675,289,3048,99,0,13,0,0,12,0,5,3050,673,0.311446604292998,0.10937968338315711,728,16,0,12,0,0,0,16,675,13,106,91,38654,5,0,744,0,669330,80703,True,
14383540,722,30059751,specfence,8,0,47.802166,15103.91809442275,34,0.04709141274238227,547,202,59,8820,9800,1637,2426,107,15632,59,0.3236013384184347,712,800,3144,238,0,49,1,0,34,0,33,3148,701,0.3236013384184347,0.10828851483937675,738,55,0,34,0,0,0,55,712,49,334,298,71679,19,0,793,0,814046,200394,True,
14683600,660,30021734,occ,1,0,20.403569,32347.281987773807,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,occ,2,0,13.177365,50085.88591118179,15,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,702,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,occ,4,0,7.927205,83257.59205167521,51,0.07727272727272727,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,954,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,occ,8,0,9.313452999999999,70865.23118761646,67,0.10151515151515152,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3181,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,pcc,1,0,17.135533000000002,38516.455834784945,0,0.0,0,313,70,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,pcc,2,0,11.421934,57783.55924662146,3,0.004545454545454545,149,316,72,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,670,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,pcc,4,0,7.137481,92469.59816775694,12,0.01818181818181818,235,322,74,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,691,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,pcc,8,0,7.0578899999999996,93512.36701053714,18,0.02727272727272727,285,325,74,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,701,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,sequential,1,0,15.019284,43943.50622839278,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
14683600,660,30021734,specfence,1,0,194.139224,3399.6221186090656,0,0.0,0,450,106,0,0,420,1904,106,4150,106,0.3076923076923069,493,0,3401,0,0,0,0,0,0,0,0,3237,493,0.3076923076923069,0.09809134331840512,660,0,0,0,0,0,0,0,493,0,0,0,0,0,0,660,0,827867,0,True,
14683600,660,30021734,specfence,2,0,119.116726,5540.783583994745,18,0.02727272727272727,47,464,123,0,6744,473,2011,166,6468,123,0.303204042334478,547,205,3668,88,0,54,9,0,18,0,10,3505,525,0.303204042334478,0.10023530194716612,683,18,0,18,0,0,0,18,547,54,89,87,7601,14,0,701,0,980124,83988,True,
14683600,660,30021734,specfence,4,0,74.820575,8821.103018788615,29,0.04393939393939394,158,469,126,2398,7939,587,2081,184,11488,126,0.30832379202837196,561,361,3806,122,0,77,12,0,29,0,22,3639,543,0.30832379202837196,0.10131584290572918,698,32,0,29,0,0,0,32,561,76,218,213,31285,18,0,730,0,1031286,117932,True,
14683600,660,30021734,specfence,8,0,68.852039,9585.772761210455,61,0.09242424242424242,200,494,160,8423,11201,611,2298,228,18108,160,0.3196488225789798,648,1034,4077,290,0,126,47,0,61,0,52,3912,580,0.3196488225789798,0.10252161177369024,731,84,0,61,0,0,0,84,648,126,639,629,89635,52,0,815,0,1270650,307029,True,
15199017,866,30028395,occ,1,0,14.320935,60470.91199003417,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,1,1,9.819724,88189.8513644579,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,1,2,12.959093,66825.66441957011,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,0,7.08027,122311.71975080048,3,0.003464203233256351,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,877,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,1,7.066239,122554.58667616535,2,0.0023094688221709007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,878,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,2,6.611095,130991.91586265211,2,0.0023094688221709007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,874,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,0,4.959436999999999,174616.59458523217,7,0.008083140877598153,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,890,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,1,5.118127,169202.5227197371,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,888,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,2,4.126861,209844.72217503813,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,886,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,0,5.017705,172588.86283669528,7,0.008083140877598153,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1970,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,1,3.882545,223049.57186587664,11,0.012702078521939953,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,894,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,2,3.6688150000000004,236043.51813869056,10,0.011547344110854504,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,893,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,0,9.867996999999999,87758.43770524049,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,1,11.27703,76793.26914976726,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,2,10.792176000000001,80243.31701039716,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,0,8.300646,104329.22931540509,2,0.0023094688221709007,338,126,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,868,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,1,7.098771999999999,121992.93060827986,1,0.0011547344110854503,312,125,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,2,6.920743,125131.07335440718,1,0.0011547344110854503,305,125,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,0,6.144877,140930.40430264105,4,0.004618937644341801,579,128,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,870,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,1,5.718406,151440.80360855805,4,0.004618937644341801,572,128,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,870,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,2,5.536633,156412.75121540474,2,0.0023094688221709007,578,126,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,868,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,0,6.796944,127410.20081966248,5,0.005773672055427252,626,129,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,873,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,1,5.837457,148352.27051779567,6,0.006928406466512702,575,129,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,875,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,2,5.80422,149201.78766483697,8,0.009237875288683603,657,130,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,877,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,sequential,1,0,7.86334,110131.31824390145,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,sequential,1,1,7.1443069999999995,121215.39569898102,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,sequential,1,2,6.688498999999999,129475.98556866049,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,specfence,1,0,156.975297,5516.791600655483,0,0.0,0,178,40,0,0,1376,2088,40,3546,40,0.30769230769231654,752,0,3045,0,0,0,0,0,0,0,0,3045,752,0.30769230769231654,0.09921136334929455,866,0,0,0,0,0,0,0,752,0,0,0,0,0,0,866,0,392230,0,True,
15199017,866,30028395,specfence,1,1,138.430749,6255.835544168009,0,0.0,0,178,40,0,0,1376,2088,40,3546,40,0.30769230769231654,752,0,3045,0,0,0,0,0,0,0,0,3045,752,0.30769230769231654,0.09921136334929455,866,0,0,0,0,0,0,0,752,0,0,0,0,0,0,866,0,392230,0,True,
15199017,866,30028395,specfence,1,2,146.079734,5928.269283403816,0,0.0,0,178,40,0,0,1376,2088,40,3546,40,0.30769230769231654,752,0,3045,0,0,0,0,0,0,0,0,3045,752,0.30769230769231654,0.09921136334929455,866,0,0,0,0,0,0,0,752,0,0,0,0,0,0,866,0,392230,0,True,
15199017,866,30028395,specfence,2,0,83.02982,10429.987683942949,1,0.0011547344110854503,138,177,40,0,761,1518,2226,42,4983,40,0.307692307692317,756,22,3057,4,0,2,0,0,1,0,0,3059,753,0.307692307692317,0.09922983195294442,869,1,0,1,0,0,0,1,756,2,19,19,4756,3,0,870,0,399284,6459,True,
15199017,866,30028395,specfence,2,1,82.405695,10508.982419236923,1,0.0011547344110854503,137,175,40,0,761,1525,2216,42,4910,40,0.307692307692317,754,21,3050,4,0,2,0,0,1,0,0,3050,753,0.307692307692317,0.0992424624555775,870,1,0,1,0,0,0,1,754,2,19,19,4756,4,0,871,0,398689,6459,True,
15199017,866,30028395,specfence,2,2,82.63689600000001,10479.580452779834,2,0.0023094688221709007,132,178,40,0,1587,1513,2220,43,4915,40,0.3076923076923169,755,37,3049,11,0,3,0,0,2,0,0,3050,753,0.3076923076923169,0.09953754442279072,869,2,0,2,0,0,0,2,755,3,23,23,4974,3,0,871,0,405106,12876,True,
15199017,866,30028395,specfence,4,0,58.998008999999996,14678.461437571563,6,0.006928406466512702,428,176,45,762,4036,1820,2532,47,7632,45,0.3077466489554452,762,119,3082,36,0,8,5,0,6,0,0,3085,757,0.3077466489554452,0.10008880098831549,877,7,0,6,0,0,0,7,762,8,59,59,17906,9,0,884,0,454638,55430,True,
15199017,866,30028395,specfence,4,1,64.89750699999999,13344.118133844495,8,0.009237875288683603,417,178,43,1589,4867,1813,2531,50,7601,43,0.3078014098422314,762,182,3084,51,0,11,3,0,8,0,0,3085,760,0.3078014098422314,0.10059592217615,875,10,0,8,0,0,0,10,762,11,89,89,23225,8,0,885,0,473901,74693,True,
15199017,866,30028395,specfence,4,2,60.052545,14420.70440145376,8,0.009237875288683603,433,180,44,1589,4904,1822,2538,49,7386,44,0.30780087091832925,762,195,3080,53,0,10,4,0,8,0,0,3081,759,0.30780087091832925,0.10054801035813783,872,10,0,8,0,0,0,10,762,10,98,98,23671,6,0,882,0,475021,75813,True,
15199017,866,30028395,specfence,8,0,62.64270199999999,13824.43560624189,11,0.012702078521939953,613,179,42,1589,7143,2012,2737,53,15907,42,0.30788237607323127,768,228,3123,62,0,14,2,0,11,0,0,3129,760,0.30788237607323127,0.10082060045119216,886,13,0,11,0,0,0,13,768,14,121,121,28549,14,0,899,0,488810,82909,True,
15199017,866,30028395,specfence,8,1,63.480677,13641.946509171603,12,0.013856812933025405,606,181,42,3914,5709,2005,2733,53,14939,42,0.3082580641938682,769,288,3115,77,0,14,2,0,12,0,2,3118,763,0.3082580641938682,0.10108009659574958,881,18,0,12,0,0,0,18,769,14,165,159,38806,13,0,899,0,510494,104821,True,
15199017,866,30028395,specfence,8,2,59.517348999999996,14550.379251602755,14,0.016166281755196306,612,182,41,3991,7116,2013,2743,55,15140,41,0.3415728109968793,770,294,3146,81,0,15,1,0,14,0,0,3149,763,0.3415728109968793,0.10183495276592229,884,17,0,14,0,0,0,17,770,15,173,162,46223,17,0,901,0,520563,107614,True,
19434587,390,28904241,occ,1,0,26.873905,14512.219195535596,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,2,0,15.769040000000002,24732.00651403002,50,0.1282051282051282,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,503,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,4,0,10.882100000000001,35838.670844781795,116,0.29743589743589743,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,799,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,0,2874.796753,135.66176446839754,144,0.36923076923076925,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,976,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,1,11.204739,34806.70098607384,159,0.4076923076923077,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,913,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,2,9.426238,41373.87577101278,154,0.39487179487179486,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1017,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,1,0,25.295095,15418.008906469811,0,0.0,0,178,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,2,0,14.207777,27449.755158741584,18,0.046153846153846156,102,189,51,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,425,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,4,0,11.747802,33197.699450501466,79,0.20256410256410257,250,219,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,561,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,0,11.302298,34506.25704613345,105,0.2692307692307692,325,240,52,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,632,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,1,11.746913,33200.21183437725,93,0.23846153846153847,291,229,52,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,592,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,2,17.069326999999998,22848.000978597458,92,0.2358974358974359,322,228,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,614,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,sequential,1,0,2847.354292,136.96925637099466,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,specfence,1,0,305.647365,1275.980246059049,0,0.0,0,365,77,0,0,56,1502,77,4993,77,0.3076923076923079,341,0,3743,0,0,0,0,0,0,0,0,3740,341,0.3076923076923079,0.09771194046595243,390,0,0,0,0,0,0,0,341,0,0,0,0,0,0,390,0,912129,0,True,
19434587,390,28904241,specfence,2,0,250.09335399999998,1559.417688484437,41,0.10512820512820513,35,396,77,1883,7363,85,1725,131,6936,77,0.45562156894223466,426,669,3945,199,0,59,0,0,41,0,36,3947,384,0.45562156894223466,0.1091893792142458,426,48,0,41,0,0,3,45,426,54,275,242,33808,17,0,474,0,1130343,179509,True,
19434587,390,28904241,specfence,4,0,230.670986,1690.7197856257485,96,0.24615384615384617,161,448,81,11045,10650,103,2207,205,8317,81,0.6437476438052314,540,2185,4556,506,0,126,1,0,96,0,193,4561,463,0.6437476438052314,0.10473386217370102,510,156,0,96,0,0,1,155,540,126,1143,1047,213118,53,0,666,0,1689283,590757,True,
19807137,712,29981386,occ,1,0,23.350462,30491.902044593382,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,1,1,19.628557,36273.680230288955,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,1,2,19.652556,36229.38410657626,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,2,0,14.698115,48441.58587682842,192,0.2696629213483146,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1098,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,2,1,12.68446,56131.67608238743,125,0.175561797752809,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,975,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,2,2,12.061819999999999,59029.23439414616,61,0.08567415730337079,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,838,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,4,0,11.580964,61480.20147545576,485,0.6811797752808989,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2617,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,4,1,10.111552,70414.51203534334,444,0.6235955056179775,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2342,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,4,2,9.782497,72783.05324295015,431,0.6053370786516854,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2296,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,8,0,12.651719,56276.9375450087,785,1.1025280898876404,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4101,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,8,1,9.749463,73029.66327478754,623,0.875,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3661,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,occ,8,2,9.558726,74486.91384186553,600,0.8426966292134831,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3580,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,1,0,22.008712,32350.825436763407,0,0.0,0,94,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,1,1,23.111322,30807.4111900652,0,0.0,0,94,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,1,2,21.207976,33572.274883751285,0,0.0,0,94,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,2,0,13.175275000000001,54040.617748016644,5,0.007022471910112359,222,99,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,721,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,2,1,13.078875,54438.9330122048,6,0.008426966292134831,242,100,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,720,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,2,2,11.620847,61269.2000849852,6,0.008426966292134831,157,100,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,719,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
